SurveyYear,OutputFileName,Section,Question,Type,RecodeFlag,VariableName,Instrument Out Variable Name,FinalDocName,FinalItemText,FinalDocUniverse,FinalDocUniverseDescription,DocSources,DocRecodes,DocKeywords,DocNotes,Qbank,FinalVariableDescription,ResponseCode,ResponseText,,,,,
2017,Sample Child,CCH,CCH.040_02.000,,,CTR_US12,CTRD_US11-CTRD_US16,CTR_US12,"Which practitioners for traditional medicine did {fill1: S.C. name} see in the past 12 months?

* Enter all that apply, separate with commas.","CSTATFLG = '1' and (AGE GE '004' and AGE not IN ('997','999')) and CTRD_USM='1'",Sample children 4+ who have seen a traditional healer in the past 12 months,None,None,traditional healer; Curandero; Machi; Parchero,None,,"Saw Curandero, Machi or Parchero, past 12 months",,,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,1,Mentioned,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,2,Not Mentioned,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,7,Refused,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,8,Not ascertained,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,9,Don't know,,,,,
2017,Sample Child,CCH,CCH.040_03.000,,,CTR_US13,CTRD_US11-CTRD_US16,CTR_US13,"Which practitioners for traditional medicine did {fill1: S.C. name} see in the past 12 months?

* Enter all that apply, separate with commas.","CSTATFLG = '1' and (AGE GE '004' and AGE not IN ('997','999')) and CTRD_USM='1'",Sample children 4+ who have seen a traditional healer in the past 12 months,None,None,traditional healer; Yerbero; Hierbista,None,,"Saw Yerbero or Hierbista, past 12 months",,,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,1,Mentioned,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,2,Not Mentioned,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,7,Refused,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,8,Not ascertained,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,9,Don't know,,,,,
2017,Sample Child,CCH,CCH.040_04.000,,,CTR_US14,CTRD_US11-CTRD_US16,CTR_US14,"Which practitioners for traditional medicine did {fill1: S.C. name} see in the past 12 months?

* Enter all that apply, separate with commas.","CSTATFLG = '1' and (AGE GE '004' and AGE not IN ('997','999')) and CTRD_USM='1'",Sample children 4+ who have seen a traditional healer in the past 12 months,None,None,traditional healer; Sobador,None,,"Saw Sobador, past 12 months",,,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,1,Mentioned,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,2,Not Mentioned,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,7,Refused,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,8,Not ascertained,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,9,Don't know,,,,,
2017,Sample Child,CCH,CCH.040_05.000,,,CTR_US15,CTRD_US11-CTRD_US16,CTR_US15,"Which practitioners for traditional medicine did {fill1: S.C. name} see in the past 12 months?

* Enter all that apply, separate with commas.","CSTATFLG = '1' and (AGE GE '004' and AGE not IN ('997','999')) and CTRD_USM='1'",Sample children 4+ who have seen a traditional healer in the past 12 months,None,None,traditional healer; Native American Healer or Medicine Man,None,,"Saw Native American Healer or Medicine Man, past 12 months",,,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,1,Mentioned,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,2,Not Mentioned,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,7,Refused,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,8,Not ascertained,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,9,Don't know,,,,,
2017,Sample Child,CCH,CCH.040_06.000,,,CTR_US16,CTRD_US11-CTRD_US16,CTR_US16,"Which practitioners for traditional medicine did {fill1: S.C. name} see in the past 12 months?

* Enter all that apply, separate with commas.","CSTATFLG = '1' and (AGE GE '004' and AGE not IN ('997','999')) and CTRD_USM='1'",Sample children 4+ who have seen a traditional healer in the past 12 months,None,None,traditional healer; other traditional healer,None,,"Saw other practitioner for traditional medicine, past 12 months",,,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,1,Mentioned,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,2,Not Mentioned,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,7,Refused,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,8,Not ascertained,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,9,Don't know,,,,,
2017,Sample Child,CCH,CCH.050_00.000,,,CHOM_USM,CHOM_USM,CHOM_USM,"Practitioners of homeopathy (ho-mee-AH-puh-thee) recommend small pills or drops that are often placed under the tongue to treat health problems.
	
DURING THE PAST 12 MONTHS, did {fill1: S.C. name} see a practitioner for homeopathic treatment?","CSTATFLG = '1' and (AGE GE '004' and AGE not IN ('997','999'))",Sample children 4+,None,None,homeopathic treatment,None,,"Saw a practitioner for homeopathy, past 12 months",,,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,1,Yes,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,2,No,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,7,Refused,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,8,Not ascertained,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,9,Don't know,,,,,
2017,Sample Child,CCH,CCH.060_00.000,,,CMBOU_MN,CMBOU_MN,CMBOU_MN,"DURING THE PAST 12 MONTHS, did {fill1: S.C. name} use
	
? Mantra Meditation, including Transcendental Meditation?, Relaxation Response, and Clinically Standardized Meditation?","CSTATFLG = '1' and (AGE GE '004' and AGE not IN ('997','999'))",Sample children 4+,None,None,mind-body therapy; mantra meditation,None,,"Used mantra meditation, past 12 months",,,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,1,Yes,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,2,No,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,7,Refused,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,8,Not ascertained,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,9,Don't know,,,,,
2017,Sample Child,CCH,CCH.070_00.000,,,CMBOU_MD,CMBOU_MD,CMBOU_MD,"* Read if necessary:  DURING THE PAST 12 MONTHS, did {fill1: S.C. name} use
	
... Mindfulness meditation, including Vipassana (vih-PAS-sah-nah), Zen Buddhist meditation, Mindfulness-based Stress Reduction, and Mindfulness-based Cognitive Therapy?","CSTATFLG = '1' and (AGE GE '004' and AGE not IN ('997','999'))",Sample children 4+,None,None,mind-body therapy mindfulness meditation,None,,"Used mindfulness meditation, past 12 months",,,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,1,Yes,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,2,No,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,7,Refused,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,8,Not ascertained,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,9,Don't know,,,,,
2017,Sample Child,CCH,CCH.080_00.000,,,CMBOU_SP,CMBOU_SP,CMBOU_SP,"* Read if necessary:  DURING THE PAST 12 MONTHS, did {fill1: S.C. name} use
	
... 	Spiritual meditation including Centering Prayer and Contemplative Meditation?","CSTATFLG = '1' and (AGE GE '004' and AGE not IN ('997','999'))",Sample children 4+,None,None,mind-body therapy; spiritual meditation,None,,"Used spiritual meditation, past 12 months",,,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,1,Yes,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,2,No,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,7,Refused,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,8,Not ascertained,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,9,Don't know,,,,,
2017,Sample Child,CCH,CCH.090_00.000,,,CMBOU_IM,CMBOU_IM,CMBOU_IM,"* Read if necessary:  DURING THE PAST 12 MONTHS, did {fill1: S.C. name} use
	
? Guided imagery","CSTATFLG = '1' and (AGE GE '004' and AGE not IN ('997','999'))",Sample children 4+,None,None,mind-body therapy; guided imagery,None,,"Used guided imagery, past 12 months",,,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,1,Yes,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,2,No,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,7,Refused,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,8,Not ascertained,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,9,Don't know,,,,,
2017,Sample Child,CCH,CCH.100_00.000,,,CMBOU_PR,CMBOU_PR,CMBOU_PR,"*Read if necessary: DURING THE PAST 12 MONTHS, did {fill1: S.C. name} use

?Progressive relaxation?","CSTATFLG = '1' and (AGE GE '004' and AGE not IN ('997','999'))",Sample children 4+,None,None,mind-body therapy; progressive relaxation,None,,"Used progressive relaxation, past 12 months",,,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,1,Yes,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,2,No,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,7,Refused,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,8,Not ascertained,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,9,Don't know,,,,,
2017,Sample Child,CCH,CCH.110_00.000,,,CYTQU_YG,CYTQU_YG,CYTQU_YG,"DURING THE PAST 12 MONTHS, did {fill1: S.C. name} practice Yoga for  {fill2: himself/herself}?","CSTATFLG = '1' and (AGE GE '004' and AGE not IN ('997','999'))",Sample children 4+,None,None,yoga,None,,"Practiced yoga, past 12 months",,,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,1,Yes,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,2,No,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,7,Refused,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,8,Not ascertained,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,9,Don't know,,,,,
2017,Sample Child,CCH,CCH.120_00.000,,,CYTQ_BTY,CYTQ_BTY,CYTQ_BTY,"Did {fill1: S.C. name} do breathing exercises as part of Yoga? Breathing exercises may involve actively controlling the way air is drawn in, or the rate or depth of breathing.","CSTATFLG = '1' and (AGE GE '004' and AGE not IN ('997','999')) and CYTQU_YG='1'",Sample children 4+ who have practiced Yoga in the past 12 months,None,None,yoga; breathing exercises,None,,Does breathing exercises as part of yoga,,,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,1,Yes,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,2,No,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,7,Refused,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,8,Not ascertained,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,9,Don't know,,,,,
2017,Sample Child,CCH,CCH.130_00.000,,,CYTQ_MDY,CYTQ_MDY,CYTQ_MDY,Did {fill1: S.C. name} do meditation as part of Yoga?,"CSTATFLG = '1' and (AGE GE '004' and AGE not IN ('997','999')) and CYTQU_YG='1'",Sample children 4+ who have practiced Yoga in the past 12 months,None,None,yoga; meditation,None,,Does meditation as part of yoga,,,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,1,Yes,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,2,No,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,7,Refused,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,8,Not ascertained,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,9,Don't know,,,,,
2017,Sample Child,CCH,CCH.140_00.000,,,CYTQU_TA,CYTQU_TA,CYTQU_TA,"DURING THE PAST 12 MONTHS, did {fill1: S.C. name} practice Tai Chi (tie-CHEE) for {fill2: himself/herself}?","CSTATFLG = '1' and (AGE GE '004' and AGE not IN ('997','999'))",Sample children 4+,None,None,tai chi,None,,"Practiced Tai Chi, past 12 months",,,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,1,Yes,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,2,No,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,7,Refused,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,8,Not ascertained,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,9,Don't know,,,,,
2017,Sample Child,CCH,CCH.150_00.000,,,CYTQ_BTT,CYTQ_BTT,CYTQ_BTT,"Did {fill1: S.C. name} do breathing exercises as part of Tai-Chi? Breathing exercises may involve actively controlling the way air is drawn in, or the rate or depth of breathing.","CSTATFLG = '1' and (AGE GE '004' and AGE not IN ('997','999')) and CYTQU_TA='1'",Sample children 4+ who have practiced Tai-Chi in the past 12 months,None,None,tai chi; breathing exercises,None,,Does breathing exercises as part of Tai Chi,,,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,1,Yes,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,2,No,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,7,Refused,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,8,Not ascertained,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,9,Don't know,,,,,
2017,Sample Child,CCH,CCH.160_00.000,,,CYTQ_MDT,CYTQ_MDT,CYTQ_MDT,Did {fill1: S.C. name} do meditation as part of Tai-Chi?,"CSTATFLG = '1' and (AGE GE '004' and AGE not IN ('997','999')) and CYTQU_TA='1'",Sample children 4+ who have practiced Tai-Chi in the past 12 months,None,None,tai chi; meditation,None,,Does meditation as part of Tai Chi,,,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,1,Yes,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,2,No,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,7,Refused,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,8,Not ascertained,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,9,Don't know,,,,,
2017,Sample Child,CCH,CCH.170_00.000,,,CYTQU_QG,CYTQU_QG,CYTQU_QG,"DURING THE PAST 12 MONTHS, did {fill1: S.C. name} practice Qi Gong (chee-GONG) for  {fill2: himself/herself}?","CSTATFLG = '1' and (AGE GE '004' and AGE not IN ('997','999'))",Sample children 4+,None,None,Qi Gong,None,,"Practiced Qi Gong, past 12 months",,,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,1,Yes,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,2,No,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,7,Refused,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,8,Not ascertained,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,9,Don't know,,,,,
2017,Sample Child,CCH,CCH.180_00.000,,,CYTQ_BTQ,CYTQ_BTQ,CYTQ_BTQ,"Did {fill1: S.C. name} do breathing exercises as part of Qi Gong? Breathing exercises may involve actively controlling the way air is drawn in, or the rate or depth of breathing.","CSTATFLG = '1' and (AGE GE '004' and AGE not IN ('997','999')) and CYTQU_QG='1'",Sample children 4+ who have practiced Qi Gong in the past 12 months,None,None,Qi Gong; breathing exercises,None,,Does breathing exercises as part of Qi Gong,,,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,1,Yes,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,2,No,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,7,Refused,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,8,Not ascertained,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,9,Don't know,,,,,
2017,Sample Child,CCH,CCH.190_00.000,,,CYTQ_MDQ,CYTQ_MDQ,CYTQ_MDQ,Did {fill1: S.C. name} do meditation as part of Qi Gong?,"CSTATFLG = '1' and (AGE GE '004' and AGE not IN ('997','999')) and CYTQU_QG='1'",Sample children 4+ who have practiced Qi Gong  in the past 12 months,None,None,Qi Gong; meditation,None,,Does meditation as part of Qi Gong,,,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,1,Yes,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,2,No,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,7,Refused,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,8,Not ascertained,,,,,
2017,Sample Child,CCH,,,,,,,,,,,,,,,,9,Don't know,,,,,
